N,P,K,ph,temperature,humidity,rainfall,label,encoded_label
106,70,55,0.3476960233441001,25.86824781,78.52399914,116.3019555,banana,2
90,86,52,0.3558923030093911,25.85036988,81.95580471,119.0856171,banana,2
83,95,50,0.3117593828361894,26.51682337,77.79913575,108.8547508,banana,2
119,90,48,0.38593458562383687,28.66725136,79.59242542,118.2583441,banana,2
107,72,45,0.3555047314946791,28.14938935,81.54448882,91.40508414,banana,2
116,81,55,0.37490936635643457,26.42313317,83.6995044,95.12322062,banana,2
101,75,50,0.42575923487756906,26.59386409,81.40740301,109.9825551,banana,2
93,81,50,0.393653768781677,27.71822477,76.57853189,102.2099836,banana,2
95,75,45,0.36159001868619534,28.98333432,82.95958244,109.022564,banana,2
107,71,55,0.40173813100912226,29.42017919,83.96754496,117.229079,banana,2
83,94,47,0.46103617697995825,27.39872329,81.10523402,112.1355384,banana,2
102,73,54,0.3446124369576259,26.4020227,84.41007614,111.0162259,banana,2
86,79,45,0.3581322952256887,27.81251452,82.69285419,99.20961514,banana,2
117,86,53,0.34191503957697766,25.19640218,83.55829874,115.8586081,banana,2
111,79,53,0.4137027932123689,28.31193338,75.77363772,119.695765,banana,2
95,74,50,0.3884289020909284,25.90113128,80.47152737,110.10323,banana,2
91,75,55,0.4210691372421229,27.48612983,76.11239849,109.2768851,banana,2
93,83,46,0.35154551483251195,29.38254012,83.50423735,109.2486647,banana,2
92,85,51,0.34772856782099404,29.22118628,81.08183635,108.8616474,banana,2
104,80,54,0.3692445074262479,27.09062164,81.33506906,110.1331182,banana,2
103,72,51,0.4035131999497551,26.12643374,81.81365007,104.4812858,banana,2
92,75,45,0.3374085319680008,29.01207743,77.95192527,90.43495443,banana,2
93,85,49,0.3404939820199969,27.96799119,79.28625709,119.4765557,banana,2
120,87,52,0.3733461963722563,28.0764455,76.05522115,118.9923573,banana,2
108,72,46,0.4052807548224069,25.16278237,84.97849241,90.94554618,banana,2
105,88,54,0.39122248943235083,25.78749808,84.51194224,114.2005455,banana,2
98,79,50,0.4558337064666238,25.34119774,84.47321314,91.06493353,banana,2
111,88,55,0.3111253855663325,29.44795403,78.34971537,96.45042585,banana,2
97,74,45,0.337924296891313,26.47522633,78.51833782,113.1161095,banana,2
95,82,48,0.34434621193349013,27.39489579,83.31172003,92.78133617,banana,2
89,91,55,0.43089800330036,25.08347445,80.261731,94.32961456,banana,2
89,85,55,0.43086881494543106,26.6719835,76.48541655,91.73358569,banana,2
118,88,51,0.41944282765723717,25.44926208,79.49221962,100.6619171,banana,2
101,92,45,0.35041731822283617,28.22776705,80.6430384,98.00403016,banana,2
99,92,47,0.4384188126063938,28.1279509,77.48247073,103.5045395,banana,2
82,77,46,0.37266289454337165,28.9470467,82.1888998,95.83016448,banana,2
90,86,55,0.33275608989348093,27.96236771,84.15403614,97.55986676,banana,2
95,88,52,0.42466030266858656,28.00316034,78.90085998,94.68180316,banana,2
104,73,46,0.431953946481065,29.1400919,80.1190228,90.45142867,banana,2
102,73,52,0.44341967817825656,27.9122104,83.36307683,90.24211529,banana,2
100,74,52,0.3627345514500834,25.43480512,81.53977797,96.47800391,banana,2
94,89,48,0.3341481348250086,28.55980972,84.51602322,111.0843029,banana,2
99,70,46,0.34566106621533677,26.59580783,82.99556744,100.5123341,banana,2
112,87,48,0.4191628153338547,27.19711623,77.3970629,99.46950465,banana,2
117,82,45,0.3280883567108359,25.29391516,79.29122198,105.4220251,banana,2
96,86,51,0.4280672815214396,29.90888522,76.98740841,91.99964712,banana,2
113,85,45,0.39386395523106166,27.94972463,76.63713353,109.0921631,banana,2
105,93,46,0.3507910623159961,25.01018457,78.76260938,108.3690513,banana,2
85,89,51,0.41263957452033406,29.21144871,84.70189923,108.5501443,banana,2
108,94,47,0.4482935239967003,27.35911627,84.54625006,90.81250457,banana,2
92,81,52,0.3711564503450544,28.0106804,76.52808057,103.7040783,banana,2
110,71,54,0.3453421116180333,28.67208915,82.20793613,94.37987496,banana,2
82,75,55,0.4317528894112249,27.34585147,78.4873835,92.15524332,banana,2
117,81,53,0.3114749698112933,29.50704598,78.20585613,98.12565829,banana,2
2,40,27,0.380986836385502,29.73770045,47.54885174,90.09586854,mango,13
39,24,31,0.1947584251372937,33.55695561,53.72979826,98.67527561,mango,13
21,26,27,0.34132490640598334,27.00315545,47.67525434,95.85118326,mango,13
25,22,25,0.3845305377470509,33.56150184,45.53556603,95.70525913,mango,13
0,21,32,0.4549351733527799,35.89855625,54.25964196,92.19721736,mango,13
20,19,35,0.40576134632476235,34.17719782,50.62161586,98.00687989,mango,13
19,21,34,0.24408052523249968,30.01592643,53.19212381,97.72843182,mango,13
18,17,31,0.33633616958924295,31.74592134,45.16127859,93.75441586,mango,13
11,36,33,0.38472033833312325,35.99009679,52.22780489,95.3713484,mango,13
30,28,30,0.24257836821134415,31.86641378,52.19331595,98.46768642,mango,13
18,19,27,0.1971332751081758,27.75518664,52.34605806,94.11213345,mango,13
23,23,27,0.25759084061245463,34.72413192,51.4271781,97.31258083,mango,13
37,30,34,0.5121078705292204,27.53907547,53.63549533,99.35408185,mango,13
11,27,30,0.4494305787715791,27.69637763,48.5622488,89.85646496,mango,13
12,19,31,0.32065996073697156,27.25373364,52.66319725,91.87312479,mango,13
3,28,33,0.34995011326321457,30.33723921,48.88704844,94.42850522,mango,13
37,38,32,0.2974319681591079,31.85744939,45.53106268,91.55845821,mango,13
26,37,30,0.41388514069148175,35.39986338,49.45962621,97.41054011,mango,13
14,18,30,0.26227434590434784,29.80747243,52.13797867,95.74606104,mango,13
40,16,35,0.22549159254078044,34.16438906,54.16482251,98.33351125,mango,13
4,20,25,0.33588196410096993,28.93270187,47.94053996,99.9834242,mango,13
36,25,33,0.31784214232248276,27.98392787,53.33018851,99.61465679,mango,13
30,17,31,0.5131432560049574,31.20478173,54.49960506,94.62954663,mango,13
28,37,28,0.4032629832588269,32.13409675,50.52559148,98.63333684,mango,13
38,15,30,0.24427209291063845,28.91862016,48.13974548,97.01331604,mango,13
12,37,30,0.16199984007186963,31.09779147,47.41196659,90.28624348,mango,13
38,19,31,0.36551217089162913,34.73823882,49.08864345,90.65022183,mango,13
8,33,29,0.456840831221347,29.98080499,49.48613279,91.82271568,mango,13
15,27,28,0.15594377342643428,33.80398664,46.12866113,90.82549241,mango,13
34,16,25,0.4047288194855092,30.07202564,50.96040505,92.09609766,mango,13
11,36,31,0.46198144076030223,27.92063282,51.77965917,100.2585673,mango,13
33,29,34,0.5175819653159603,31.40948821,49.21729127,92.99739415,mango,13
12,31,26,0.2940006081633262,35.7877738,51.94190321,100.2160615,mango,13
12,34,28,0.4090791021907547,33.36140093,45.02236377,98.81596545,mango,13
5,16,31,0.16343404499288172,35.96054636,48.69677802,98.00644238,mango,13
1,30,29,0.45556629410217964,28.33333307,51.39586505,91.67241761,mango,13
16,35,31,0.28180844409231465,32.27652024,50.19368841,95.99487068,mango,13
35,18,26,0.2759787336517686,31.99490489,50.84881347,97.38741498,mango,13
4,40,26,0.5000187033702146,27.58258929,48.56916221,95.8445641,mango,13
9,29,34,0.34565369381952604,29.38471637,45.88744691,100.8124659,mango,13
2,38,33,0.18453832508214296,32.38697531,53.2328243,90.21633216,mango,13
26,32,32,0.5140372949540888,30.91471455,49.92963856,90.14047759,mango,13
34,38,31,0.4586528459624386,35.37775595,45.58110023,97.41586402,mango,13
5,32,33,0.36359073313817325,32.32362177,52.5896771,93.36718816,mango,13
31,29,26,0.2362818675638424,28.22373428,47.40519056,97.76832322,mango,13
34,34,35,0.4537798847008613,27.27433181,47.16808054,95.257992,mango,13
36,19,32,0.2236582218474643,27.10710832,50.70880979,92.37238878,mango,13
7,17,26,0.45250717827850007,34.89226666,48.75613373,91.63074547,mango,13
38,15,27,0.5089989982262855,33.7462686,48.50387598,92.26439205,mango,13
5,19,25,0.4566751452292459,27.3511056,54.43945147,96.27792547,mango,13
37,36,26,0.17818407195320463,32.89300162,52.61323969,94.49161372,mango,13
21,31,32,0.2721131899755367,35.38598705,51.42664176,90.29643888,mango,13
37,36,27,0.3741455057814176,27.5529736,47.90859131,90.40332704,mango,13
23,23,30,0.19447208468662336,32.82141065,47.45553843,90.89173106,mango,13
36,26,26,0.5147284198549091,30.17294105,51.0845903,95.23444287,mango,13
24,33,35,0.28585024396638226,29.26382931,54.82257868,100.7586226,mango,13
26,18,30,0.440331772112443,32.06097197,51.08494181,96.59816497,mango,13
22,17,26,0.19434167071060104,28.69818144,47.71875722,99.642454,mango,13
11,34,32,0.5173840385634845,29.14305008,49.40983294,97.55155537,mango,13
29,35,28,0.5384888365104048,28.3471611,53.53903102,90.40260445,mango,13
22,28,26,0.22439421172759622,27.67256197,45.41692012,92.84991507,mango,13
23,24,32,0.3305996433578683,28.1218093,46.16888595,93.30247448,mango,13
1,35,34,0.4305599063201776,30.79375683,46.69536813,92.21318555,mango,13
2,24,34,0.46156549500022437,28.89409382,54.80750249,94.76322976,mango,13
39,37,25,0.5362850240384611,33.33024826,45.61143594,98.28583013,mango,13
15,36,27,0.33263535503478847,27.78912455,53.96886679,91.01152997,mango,13
3,18,31,0.4490528292904701,31.65333432,48.20662669,91.09745581,mango,13
8,38,32,0.229702406536608,29.75150773,46.73723302,91.405983,mango,13
33,31,34,0.2980423183065021,31.32995611,50.22287593,89.78216168,mango,13
14,29,32,0.5346169312716309,35.63627319,48.97047762,97.51952041,mango,13
18,20,26,0.3003089526664813,31.66524687,51.98594645,89.98024312,mango,13
9,21,32,0.36784436587575076,32.26935342,53.56092806,95.94035356,mango,13
20,30,27,0.1935126171437258,27.81005614,51.59445462,95.89898581,mango,13
9,38,25,0.30996729192984984,34.58561471,50.34035336,100.3060719,mango,13
26,24,34,0.5142091395645139,31.27180992,52.23810152,89.74409017,mango,13
31,36,29,0.459663278008104,33.93679864,52.72170281,97.4611918,mango,13
14,18,35,0.20005081860064888,31.09154239,47.02058367,91.46664318,mango,13
40,16,35,0.4633348500891712,31.89356292,49.02450149,89.59371481,mango,13
28,27,34,0.46994447811345164,32.45465292,50.69693751,95.04871605,mango,13
0,17,30,0.43145185284444276,35.47478322,47.97230503,97.79072474,mango,13
1,29,29,0.39613369751456007,27.32961444,49.30347234,93.53197359,mango,13
2,36,31,0.34632191837040005,30.90225239,49.95955487,91.77522598,mango,13
12,27,26,0.28277200022251514,29.09382275,45.5661059,96.23520043,mango,13
7,28,35,0.1810722858851166,30.02086169,46.78393776,96.63721027,mango,13
0,36,26,0.24826906015205896,34.13072188,51.25786185,96.38808001,mango,13
26,35,31,0.2853355654555647,33.44619894,53.05980465,98.05089394,mango,13
27,21,30,0.24202918405157847,35.3915464,52.48823147,91.22881052,mango,13
22,38,31,0.36022267758667825,31.53356352,53.06009323,98.57025046,mango,13
22,18,31,0.3812046250786313,30.7645515,47.93791463,90.38503469,mango,13
28,23,28,0.33766189686026626,30.01821337,50.0983181,96.08745082,mango,13
7,31,27,0.4695494771297275,31.32863689,47.59319575,94.67344737,mango,13
29,34,26,0.4306462868438866,33.88004781,54.39416048,89.29147581,mango,13
8,37,33,0.40797470883840337,28.07802689,54.9640534,97.45373619,mango,13
39,16,27,0.22241635796979797,35.53845018,52.94641947,91.54560427,mango,13
40,24,25,0.3017346796511121,28.70595247,50.44030129,95.8946444,mango,13
19,38,26,0.15877391716423772,31.48451729,48.77926304,93.17221967,mango,13
21,21,30,0.2953430894514837,27.69819273,51.41593238,100.7720705,mango,13
22,18,33,0.4847134053232074,30.41235793,52.48100602,93.92375879,mango,13
31,20,30,0.42031123809518633,32.17752026,54.01352682,91.88766069,mango,13
18,26,31,0.29760843352167354,32.6112614,47.74916499,91.10190759,mango,13
24,130,195,0.40550795064096046,29.99677232,81.54156612,67.12534492,grapes,8
13,144,204,0.4023877353891353,30.7280404,82.42614055,68.38135469,grapes,8
22,123,205,0.37192305712079343,32.44577836,83.88504863,68.73932528,grapes,8
36,125,196,0.41218805987022256,37.46566825,80.65968681,66.83872293,grapes,8
24,131,196,0.34643609400976816,22.03296178,83.74372787,65.34440794,grapes,8
2,123,198,0.42739309227671596,39.64851881,82.21079946,70.39906054,grapes,8
35,140,197,0.4045569726979046,16.77557314,82.75241875,66.76285469,grapes,8
11,122,195,0.33317843360609833,12.14190714,83.56812483,69.63122027,grapes,8
6,123,203,0.4083079317360766,12.7567962,81.62497448,66.77844567,grapes,8
17,134,204,0.4657379477179915,39.04071989,80.18393287,73.88467027,grapes,8
25,130,197,0.31881365028922604,39.70772192,82.68593454,74.91506217,grapes,8
27,145,205,0.3569781606343375,9.467960445,82.29335466,66.02765219,grapes,8
9,122,201,0.3212176547132446,29.58748357,80.91934392,68.06417307,grapes,8
16,139,203,0.4309086686799346,17.82803682,80.96093443,65.84748763,grapes,8
32,141,204,0.31598543553232483,8.825674745,82.89753705,67.235765,grapes,8
22,138,195,0.4204202628392427,27.83487131,83.51444973,73.02882766,grapes,8
31,144,202,0.36791971976362625,11.02105378,80.55557235,68.23963161,grapes,8
3,136,205,0.4401042315219883,17.5862944,80.84806564,71.4065452,grapes,8
28,122,197,0.3657386079631799,19.89363946,82.73366439,69.66256816,grapes,8
4,136,204,0.3723275219921178,29.93707596,81.77713468,65.52279323,grapes,8
39,145,201,0.3531459736784093,36.73126647,80.58931938,72.24230804,grapes,8
38,132,197,0.3773284304855161,20.42094753,81.54185044,66.93065667,grapes,8
36,133,198,0.42360026950096374,25.51939719,83.98351748,69.17281221,grapes,8
25,121,201,0.32494219647925915,30.50734778,82.71775569,70.08200379,grapes,8
15,125,199,0.32105277692122003,18.4269936,80.55625868,69.75734306,grapes,8
24,140,205,0.3774725448291243,12.087022,83.59398734,68.66813363,grapes,8
13,132,203,0.453858569051088,23.60115364,82.48336987,73.23901752,grapes,8
5,126,197,0.4529697080564973,12.80000387,81.20876367,67.10439401,grapes,8
30,120,200,0.4245736013219493,38.06099482,82.24729637,65.70148216,grapes,8
23,142,197,0.38813220230989465,39.06555518,82.03812973,69.30772897,grapes,8
26,135,203,0.3390724272885609,33.78372897,81.16314317,74.53557341,grapes,8
7,126,203,0.3355014373165768,16.76201707,82.00335557,73.28712806,grapes,8
32,139,198,0.44374562416498475,35.89307536,82.66850729,66.53946559,grapes,8
9,141,202,0.4066260298982062,21.01245395,81.17931863,66.38448261,grapes,8
20,142,196,0.42032756196388654,10.89875873,80.01639435,68.69420397,grapes,8
32,129,201,0.46386269011568615,16.36251869,83.00471609,71.55665483,grapes,8
3,134,199,0.3596117445772702,20.28370163,81.32235739,71.06611222,grapes,8
38,138,204,0.4386592955949956,25.11108456,83.25447587,73.01026829,grapes,8
14,131,198,0.32005137239420833,33.4641162,83.86742974,67.92204319,grapes,8
20,122,204,0.4638352105355197,11.7976469,80.86325389,65.06962486,grapes,8
40,126,201,0.4062353271330533,11.36300891,80.03100049,71.18289431,grapes,8
36,128,204,0.340734857989471,25.23542319,80.68700527,67.03840888,grapes,8
11,132,197,0.3467258717600905,15.99050693,81.23966573,74.40198861,grapes,8
0,137,195,0.43928442567990644,22.4359017,80.18612085,65.3973168,grapes,8
19,123,200,0.41401572448749324,34.76086052,81.03544763,65.70430027,grapes,8
31,136,197,0.3342007224149802,31.11047251,83.34010951,71.43001582,grapes,8
4,134,200,0.3632007846101517,28.57828803,80.95628959,73.34232097,grapes,8
39,139,201,0.31650410387981043,41.18664903,81.01783402,68.68895899,grapes,8
8,127,196,0.36211933188556455,27.02766138,83.17093908,70.95666003,grapes,8
39,138,203,0.45016004908815355,21.19339319,82.33098331,74.62834921,grapes,8
32,120,204,0.4096528384020278,10.38004759,83.44518113,67.3917379,grapes,8
12,142,203,0.38382093823536023,31.3115978,82.56407013,65.01095312,grapes,8
8,133,195,0.4589691988304212,20.46657776,80.97598029,71.29813872,grapes,8
8,139,199,0.4403616372591236,29.36947679,81.53996362,66.13442813,grapes,8
21,134,202,0.4542012290881581,10.72302459,80.02130636,65.2982112,grapes,8
40,140,195,0.43382527971759544,14.97846952,80.49979873,71.63437433,grapes,8
39,127,202,0.4623420312689184,15.3246651,81.67215994,71.60102999,grapes,8
19,120,195,0.37739633219950897,18.73932187,81.12109244,73.55807954,grapes,8
21,139,201,0.3850258112138525,19.3642553,83.36094029,67.15094741,grapes,8
17,136,195,0.44865927457588406,41.20733624,81.61051026,65.90227462,grapes,8
33,139,203,0.34034524459155624,33.34214482,82.51034633,70.68098614,grapes,8
22,133,201,0.38850890798901927,23.81995682,80.12211649,67.2739864,grapes,8
32,130,196,0.446042967328642,40.66012294,81.24995984,74.03030056,grapes,8
37,135,205,0.31198552940981017,11.82768186,80.2827185,74.10225057,grapes,8
15,140,195,0.3413040440514197,13.28504331,83.54193816,65.80006004,grapes,8
39,132,196,0.3536115740568512,35.83089092,83.32560104,73.67984885,grapes,8
40,121,199,0.4371206952352723,26.18159716,81.03886263,66.05911698,grapes,8
40,132,202,0.38365954206413877,24.57558351,80.70695797,69.706113,grapes,8
29,142,203,0.37112251091824955,29.67229086,83.71498986,66.48490371,grapes,8
32,121,199,0.40823052103576873,39.37102553,81.25353895,74.08101744,grapes,8
6,140,205,0.4367318024837217,17.66558428,82.92903419,69.8671263,grapes,8
8,120,196,0.39638819376252243,24.06679352,82.66396666,69.81855775,grapes,8
34,133,202,0.3576867466690419,15.31413469,80.09711412,74.82144653,grapes,8
35,135,199,0.4503600346747286,21.77466746,80.54942557,69.39630398,grapes,8
16,145,199,0.38088416014091153,26.91624843,80.76838926,69.30927185,grapes,8
8,136,201,0.327277281824478,41.65602996,82.22118237,74.19664838,grapes,8
25,129,195,0.35340584444910483,17.98667801,81.17712085,72.37127689,grapes,8
16,130,201,0.33865140123598736,29.12033769,82.79092939,68.8503047,grapes,8
39,129,203,0.3668927232709427,34.38922481,83.18392806,71.03001556,grapes,8
38,135,203,0.45714869293435956,41.36106301,82.79782954,69.92107482,grapes,8
33,120,205,0.31819163030501385,35.12158265,82.26890793,69.71518491,grapes,8
35,125,204,0.40479820899056085,19.6491772,80.15215777,73.69529586,grapes,8
1,132,200,0.32906406896641305,16.27852801,82.94270065,66.57462809,grapes,8
39,140,203,0.44245316621606556,21.11903604,80.63399198,69.27779761,grapes,8
28,145,202,0.46336144106913824,19.2077707,82.9042841,66.83113717,grapes,8
6,128,200,0.362966277356809,25.96308415,82.57813624,70.31782647,grapes,8
6,139,199,0.4332969628888036,25.67385024,81.6212135,74.10919422,grapes,8
29,122,196,0.3317984262991859,41.94865736,81.15595212,73.06862952,grapes,8
37,144,197,0.45266725539006214,11.18994268,80.8084305,66.34234944,grapes,8
38,120,197,0.43838598773990245,17.5438296,82.94703302,73.77063744,grapes,8
38,141,198,0.3502549174388584,13.05809741,80.28297993,70.75633584,grapes,8
14,121,203,0.4127212162576793,9.724457611,83.74765639,74.46411148,grapes,8
6,125,204,0.3466050072037141,27.92004934,82.93262435,69.92092839,grapes,8
32,138,197,0.3738484458327146,9.535585543,80.73112694,69.44115171,grapes,8
11,124,204,0.44420504928523186,13.42988625,80.06633966,71.40043037,grapes,8
23,138,200,0.38265891416810305,9.851242629,80.22631717,68.42802444,grapes,8
40,143,201,0.46218491418819285,24.97256132,82.72828653,66.70016285,grapes,8
6,142,202,0.42296228410507963,27.23708304,82.94573346,70.42508897,grapes,8
37,124,195,0.4206895130540824,18.70679077,83.4795292,66.5964488,grapes,8
35,134,204,0.3633379596611265,9.949929082,82.55138983,66.00817551,grapes,8
119,25,51,0.43218036675723215,26.47330219,80.92254421,53.65742581,watermelon,22
119,19,55,0.5152931081753505,25.18780042,83.44621709,46.87420883,watermelon,22
105,30,50,0.44654706801359734,25.29954705,81.77527562,57.04147057,watermelon,22
114,8,50,0.47848735462261227,24.74631269,88.30866319,57.95826144,watermelon,22
93,22,52,0.5330959570448834,26.58740671,81.32563243,41.87540028,watermelon,22
80,26,55,0.4098302034062028,24.53442564,88.989272,49.11618732,watermelon,22
85,27,45,0.46068236900706205,26.0713757,88.7285657,57.79652846,watermelon,22
85,22,53,0.5201467129129087,25.96534238,89.77076659,59.46338556,watermelon,22
82,22,45,0.46769605321500074,26.22338015,85.34866045,54.60159289,watermelon,22
118,13,54,0.3941988976338815,24.41311871,89.81574032,44.07843475,watermelon,22
83,25,53,0.3970156198385686,26.49195283,80.04678201,57.72799157,watermelon,22
86,15,47,0.4539646685991775,24.04355803,84.18406764,53.78929956,watermelon,22
101,10,47,0.5337581235942217,25.5421695,83.31883376,57.57343233,watermelon,22
119,9,50,0.4271212756339634,26.74550678,83.9195902,40.794305,watermelon,22
104,17,46,0.4175928892511338,25.7131428,80.22972777,43.08961827,watermelon,22
95,12,51,0.49404155465524724,25.76484262,84.1726996,44.22066914,watermelon,22
102,14,52,0.4674726898541508,26.79489868,89.64815231,57.74091817,watermelon,22
109,21,55,0.5078310911094046,24.9004602,89.73524177,57.44942094,watermelon,22
81,18,50,0.4548805319051189,26.80750629,88.22874955,58.79889057,watermelon,22
103,17,51,0.4206833071598638,25.11189154,80.02621335,44.20656987,watermelon,22
105,14,50,0.45321096503235725,26.2148837,87.6883982,59.65590798,watermelon,22
97,8,52,0.42503352781549775,24.9103226,86.97190046,49.48575692,watermelon,22
120,19,49,0.5066170867297008,25.79448878,84.26830701,56.45229202,watermelon,22
95,16,55,0.48334869550044535,25.26931156,87.55055105,40.12650421,watermelon,22
83,29,52,0.4976311266974536,25.76402693,87.5931128,46.05122728,watermelon,22
83,9,45,0.39575795445973305,25.85483596,89.13163965,46.85176955,watermelon,22
91,21,50,0.5065484411979353,24.33528185,81.44030363,48.32113628,watermelon,22
116,5,54,0.4897463760482741,25.37601283,80.99313508,57.23028471,watermelon,22
112,28,54,0.502816185374465,24.86094646,85.05318563,55.29563514,watermelon,22
88,29,51,0.4029239917689582,24.71885473,88.94568335,48.45978627,watermelon,22
118,15,45,0.4717098612497037,24.21495706,84.20576992,48.01138482,watermelon,22
92,21,48,0.4467377332508964,25.81692236,82.043255,54.82963379,watermelon,22
106,14,45,0.45289365062866693,24.47018505,84.16390229,57.26773002,watermelon,22
99,5,47,0.488984320043911,24.13078816,84.84494575,51.19470197,watermelon,22
98,8,51,0.428373043189458,26.1793464,86.52258079,49.43050977,watermelon,22
108,22,46,0.40688624388567474,26.17668721,86.7295205,53.33484977,watermelon,22
119,7,55,0.3929298902392324,26.03867719,84.6378378,44.3993381,watermelon,22
117,27,48,0.5179378835976958,26.53259325,82.39053979,54.30660782,watermelon,22
109,10,53,0.473847221542562,26.81938687,87.8274604,46.06193778,watermelon,22
80,16,46,0.5342617575852324,25.50405534,81.40297428,48.47833278,watermelon,22
100,18,52,0.524282673461085,26.20234499,80.38266489,56.47941847,watermelon,22
91,7,53,0.4591460091204007,25.13735887,89.28272716,43.52897517,watermelon,22
86,6,53,0.5314021367052106,25.92030221,83.47202566,42.10681516,watermelon,22
107,5,52,0.525115975793458,26.6634609,89.98405233,57.40847165,watermelon,22
103,16,49,0.5304487063251322,24.06731461,81.64075303,51.75212401,watermelon,22
101,20,48,0.42011710818798065,24.6774157,82.75411437,57.05709413,watermelon,22
85,25,47,0.4339853170178781,26.11440416,87.64081095,58.48160844,watermelon,22
84,7,51,0.45019663705363533,26.81530456,87.65694462,55.74073582,watermelon,22
102,28,54,0.5221194454783418,25.15623099,80.27525115,55.49541453,watermelon,22
98,25,52,0.4228881729200735,25.2801372,83.15393658,49.29456609,watermelon,22
97,25,50,0.40263236357170284,26.22005978,80.90127035,49.08553937,watermelon,22
90,16,45,0.4333812287493144,24.92093261,80.61750795,50.55710813,watermelon,22
95,12,46,0.4382452032365942,26.21667586,81.01009354,54.65423596,watermelon,22
82,23,49,0.523849828590421,26.81383586,87.21986949,51.70497792,watermelon,22
82,25,51,0.3995835276113404,24.31334971,87.47409052,48.11248366,watermelon,22
110,28,46,0.46562767653875836,24.29105004,88.04541346,51.26046418,watermelon,22
118,21,51,0.4936058684100211,24.42998931,86.33904774,48.58241822,watermelon,22
120,20,45,0.40579145329386335,25.66576039,88.6984228,54.22722466,watermelon,22
91,7,52,0.45103410448561376,25.07803672,83.46230461,56.39962921,watermelon,22
81,6,55,0.40517158700656475,24.88910524,85.87059083,51.70699144,watermelon,22
101,13,54,0.5169604115591542,25.42900869,82.91481799,56.34144589,watermelon,22
101,17,55,0.45825697799479537,24.37118217,87.1269128,44.63907691,watermelon,22
111,6,53,0.43679826834793445,26.4930645,88.59143088,46.06382209,watermelon,22
107,10,49,0.5054850150518113,25.83202912,89.00481725,45.24690619,watermelon,22
115,11,46,0.48495345987401595,24.41592661,89.39655519,40.32161859,watermelon,22
84,25,52,0.4075323997691135,24.37190239,81.2514818,44.20899581,watermelon,22
120,7,47,0.4897277701845917,24.24782473,83.03687902,54.7657624,watermelon,22
91,12,46,0.44153044837197264,24.64458469,85.49938185,48.31219031,watermelon,22
89,22,52,0.42183603669297143,24.89681131,86.10782926,53.14626213,watermelon,22
113,19,46,0.4325799303313058,25.41864024,81.12122989,49.52320689,watermelon,22
97,22,50,0.5077713294024555,26.26028739,86.14585891,58.97878791,watermelon,22
117,30,50,0.5038947856830804,24.90123934,87.20772913,46.59207341,watermelon,22
90,14,52,0.4489819868292294,24.84740848,89.20454622,59.67927244,watermelon,22
104,23,47,0.5078553604386222,26.98212846,86.70068316,42.91292205,watermelon,22
81,16,45,0.5011735984192094,26.90435747,86.25426228,59.75980023,watermelon,22
88,5,47,0.4910305069082386,25.86475496,86.67468041,41.16554802,watermelon,22
92,7,45,0.5349466366250419,26.70607759,81.14149505,51.51033554,watermelon,22
81,18,50,0.46690523542734796,26.44019475,80.91934337,47.81847573,watermelon,22
111,5,55,0.46901281283980234,26.283443,84.42478917,50.78669728,watermelon,22
108,23,51,0.4046052174371284,26.84366082,83.85039964,40.228644,watermelon,22
113,30,50,0.4311953041384067,26.03967219,83.9862443,43.87712348,watermelon,22
83,10,53,0.41839010499132634,24.92994759,85.00802358,48.75859458,watermelon,22
101,11,51,0.5112146590637539,25.50736962,84.24340241,44.2068997,watermelon,22
114,21,55,0.4615626348086126,25.4438391,87.9392312,57.51549686,watermelon,22
99,6,45,0.388194701664361,26.12588914,86.5507939,40.71210074,watermelon,22
92,20,55,0.47945205190581675,25.10474753,87.5267616,59.26519444,watermelon,22
92,7,48,0.5367923565906456,26.27520631,86.63249555,54.38748495,watermelon,22
91,24,55,0.42833426342642433,26.27061608,83.09194521,46.76837499,watermelon,22
110,21,54,0.5042946604382881,26.73690828,87.82430156,47.46447019,watermelon,22
112,25,51,0.5330644664783066,25.04746944,85.5667282,56.72496677,watermelon,22
89,25,54,0.44295570384176186,24.69368934,85.56967628,48.99390828,watermelon,22
100,10,53,0.42097265616136736,24.54356968,84.60808277,42.00660251,watermelon,22
83,22,54,0.43115816938988305,25.89762315,81.96664832,54.49960057,watermelon,22
95,14,50,0.47519912752909144,26.6333118,84.31756844,56.31866159,watermelon,22
119,30,49,0.5284741932935306,25.35794749,80.45846265,47.72078245,watermelon,22
97,12,47,0.5070250489286223,25.28784623,89.63667876,58.28697664,watermelon,22
110,7,45,0.4174681703097475,26.63838589,84.69546874,48.32428609,watermelon,22
96,18,50,0.5286641500144647,25.3310446,84.30533791,41.53218699,watermelon,22
83,23,55,0.46008756780803295,26.89750174,83.89241484,43.97193745,watermelon,22
120,24,47,0.4286067812764396,26.98603693,89.4138489,58.54876687,watermelon,22
115,17,55,0.5088038186076083,27.57826922,94.11878202,28.08253201,muskmelon,16
114,27,48,0.4702166306638751,27.82054812,93.03555162,26.32405487,muskmelon,16
101,25,52,0.5047002269623626,29.09910406,94.22237826,22.52497327,muskmelon,16
118,18,52,0.47557069242123684,28.04943594,90.83130708,20.76223014,muskmelon,16
95,26,45,0.40632040461492247,29.91690582,94.55695552,28.16057247,muskmelon,16
81,25,49,0.39993343874422915,29.86895762,93.25103208,26.26243014,muskmelon,16
